jid,statecode,year_end,variable,value
5328,MO,2015,below_pov,261000
5329,MS,2015,below_pov,218000
5330,MT,2015,below_pov,41000
5331,NC,2015,below_pov,519000
5332,ND,2015,below_pov,20000
5333,NE,2015,below_pov,68000
5334,NH,2015,below_pov,26000
5335,NJ,2015,below_pov,291000
5336,NM,2015,below_pov,139000
5337,NV,2015,below_pov,128000
5338,NY,2015,below_pov,869000
5339,OH,2015,below_pov,541000
5340,OK,2015,below_pov,193000
5341,OR,2015,below_pov,157000
5342,PA,2015,below_pov,457000
5343,RI,2015,below_pov,38000
5344,SC,2015,below_pov,258000
5345,SD,2015,below_pov,32000
5346,TN,2015,below_pov,358000
5347,TX,2015,below_pov,1595000
5348,US,2015,below_pov,14344000
5349,UT,2015,below_pov,113000
5350,VA,2015,below_pov,265000
5351,VT,2015,below_pov,14000
5352,WA,2015,below_pov,235000
5353,WI,2015,below_pov,189000
5354,WV,2015,below_pov,86000
5355,WY,2015,below_pov,16000
5356,AK,2016,below_pov,25000
5357,AL,2016,below_pov,264000
5358,AR,2016,below_pov,166000
5359,AZ,2016,below_pov,354000
5360,CA,2016,below_pov,1698000
5361,CO,2016,below_pov,161000
5362,CT,2016,below_pov,91000
5363,DC,2016,below_pov,29000
5364,DE,2016,below_pov,33000
5365,FL,2016,below_pov,839000
5366,GA,2016,below_pov,544000
5367,HI,2016,below_pov,35000
5368,IA,2016,below_pov,92000
5369,ID,2016,below_pov,66000
5370,IL,2016,below_pov,502000
5371,IN,2016,below_pov,297000
5372,KS,2016,below_pov,99000
5373,KY,2016,below_pov,238000
5374,LA,2016,below_pov,294000
5375,MA,2016,below_pov,180000
5376,MD,2016,below_pov,156000
5377,ME,2016,below_pov,37000
5378,MI,2016,below_pov,429000
5379,MN,2016,below_pov,143000
5380,MO,2016,below_pov,245000
5381,MS,2016,below_pov,207000
5382,MT,2016,below_pov,36000
5383,NC,2016,below_pov,499000
5384,ND,2016,below_pov,18000
5385,NE,2016,below_pov,64000
5386,NH,2016,below_pov,19000
5387,NJ,2016,below_pov,267000
5388,NM,2016,below_pov,136000
5389,NV,2016,below_pov,120000
5390,NY,2016,below_pov,831000
5391,OH,2016,below_pov,506000
5392,OK,2016,below_pov,201000
5393,OR,2016,below_pov,142000
5394,PA,2016,below_pov,448000
5395,RI,2016,below_pov,34000
5396,SC,2016,below_pov,236000
5397,SD,2016,below_pov,31000
5398,TN,2016,below_pov,331000
5399,TX,2016,below_pov,1529000
5400,US,2016,below_pov,13533000
5401,UT,2016,below_pov,104000
5402,VA,2016,below_pov,258000
5403,VT,2016,below_pov,11000
5404,WA,2016,below_pov,214000
5405,WI,2016,below_pov,171000
5406,WV,2016,below_pov,88000
5407,WY,2016,below_pov,14000
5408,AK,2017,below_pov,22000
5409,AL,2017,below_pov,249000
5410,AR,2017,below_pov,149000
5411,AZ,2017,below_pov,331000
5412,CA,2017,below_pov,1568000
5413,CO,2017,below_pov,149000
5414,CT,2017,below_pov,87000
5415,DC,2017,below_pov,31000
5416,DE,2017,below_pov,32000
5417,FL,2017,below_pov,795000
5418,GA,2017,below_pov,509000
5419,HI,2017,below_pov,33000
5420,IA,2017,below_pov,79000
5421,ID,2017,below_pov,64000
5422,IL,2017,below_pov,457000
5423,IN,2017,below_pov,268000
5424,KS,2017,below_pov,90000
5425,KY,2017,below_pov,228000
5426,LA,2017,below_pov,297000
5427,MA,2017,below_pov,174000
5428,MD,2017,below_pov,147000
5429,ME,2017,below_pov,36000
5430,MI,2017,below_pov,398000
5431,MN,2017,below_pov,142000
5432,MO,2017,below_pov,234000
5433,MS,2017,below_pov,191000
5434,MT,2017,below_pov,32000
5435,NC,2017,below_pov,466000
5436,ND,2017,below_pov,17000
5437,NE,2017,below_pov,64000
5438,NH,2017,below_pov,20000
5439,NJ,2017,below_pov,248000
5440,NM,2017,below_pov,127000
5441,NV,2017,below_pov,115000
5442,NY,2017,below_pov,789000
5443,OH,2017,below_pov,477000
5444,OK,2017,below_pov,193000
5445,OR,2017,below_pov,126000
5446,PA,2017,below_pov,432000
5447,RI,2017,below_pov,32000
5448,SC,2017,below_pov,228000
5449,SD,2017,below_pov,32000
5450,TN,2017,below_pov,312000
5451,TX,2017,below_pov,1480000
5452,US,2017,below_pov,12772000
5453,UT,2017,below_pov,96000
5454,VA,2017,below_pov,247000
5455,VT,2017,below_pov,11000
5456,WA,2017,below_pov,207000
5457,WI,2017,below_pov,160000
5458,WV,2017,below_pov,85000
5459,WY,2017,below_pov,16000
5460,AK,2015,above_pov,157000
5461,AL,2015,above_pov,813000
5462,AR,2015,above_pov,525000
5463,AZ,2015,above_pov,1238000
5464,CA,2015,above_pov,7188000
5465,CO,2015,above_pov,1059000
5466,CT,2015,above_pov,666000
5467,DC,2015,above_pov,88000
5468,DE,2015,above_pov,166000
5469,FL,2015,above_pov,3154000
5470,GA,2015,above_pov,1874000
5471,HI,2015,above_pov,264000
5472,IA,2015,above_pov,618000
5473,ID,2015,above_pov,359000
5474,IL,2015,above_pov,2389000
5475,IN,2015,above_pov,1247000
5476,KS,2015,above_pov,603000
5477,KY,2015,above_pov,766000
5478,LA,2015,above_pov,814000
5479,MA,2015,above_pov,1187000
5480,MD,2015,above_pov,1171000
5481,ME,2015,above_pov,215000
5482,MI,2015,above_pov,1744000
5483,MN,2015,above_pov,1118000
5484,MO,2015,above_pov,1114000
5485,MS,2015,above_pov,506000
5486,MT,2015,above_pov,181000
5487,NC,2015,above_pov,1753000
5488,ND,2015,above_pov,148000
5489,NE,2015,above_pov,399000
5490,NH,2015,above_pov,237000
5491,NJ,2015,above_pov,1700000
5492,NM,2015,above_pov,356000
5493,NV,2015,above_pov,531000
5494,NY,2015,above_pov,3293000
5495,OH,2015,above_pov,2059000
5496,OK,2015,above_pov,753000
5497,OR,2015,above_pov,696000
5498,PA,2015,above_pov,2201000
5499,RI,2015,above_pov,173000
5500,SC,2015,above_pov,816000
5501,SD,2015,above_pov,175000
5502,TN,2015,above_pov,1123000
5503,TX,2015,above_pov,5506000
5504,US,2015,above_pov,58479000
5505,UT,2015,above_pov,786000
5506,VA,2015,above_pov,1591000
5507,VT,2015,above_pov,104000
5508,WA,2015,above_pov,1352000
5509,WI,2015,above_pov,1093000
5510,WV,2015,above_pov,292000
5511,WY,2015,above_pov,121000
5512,AK,2016,above_pov,161000
5513,AL,2016,above_pov,831000
5514,AR,2016,above_pov,534000
5515,AZ,2016,above_pov,1250000
5516,CA,2016,above_pov,7293000
5517,CO,2016,above_pov,1084000
5518,CT,2016,above_pov,660000
5519,DC,2016,above_pov,89000
5520,DE,2016,above_pov,170000
5521,FL,2016,above_pov,3245000
5522,GA,2016,above_pov,1938000
5523,HI,2016,above_pov,271000
5524,IA,2016,above_pov,626000
5525,ID,2016,above_pov,366000
5526,IL,2016,above_pov,2414000
5527,IN,2016,above_pov,1266000
5528,KS,2016,above_pov,613000
5529,KY,2016,above_pov,762000
5530,LA,2016,above_pov,805000
5531,MA,2016,above_pov,1192000
5532,MD,2016,above_pov,1175000
5533,ME,2016,above_pov,214000
5534,MI,2016,above_pov,1744000
5535,MN,2016,above_pov,1127000
5536,MO,2016,above_pov,1129000
5537,MS,2016,above_pov,514000
5538,MT,2016,above_pov,190000
5539,NC,2016,above_pov,1773000
5540,ND,2016,above_pov,152000
5541,NE,2016,above_pov,400000
5542,NH,2016,above_pov,242000
5543,NJ,2016,above_pov,1707000
5544,NM,2016,above_pov,353000
5545,NV,2016,above_pov,545000
5546,NY,2016,above_pov,3307000
5547,OH,2016,above_pov,2079000
5548,OK,2016,above_pov,753000
5549,OR,2016,above_pov,713000
5550,PA,2016,above_pov,2202000
5551,RI,2016,above_pov,175000
5552,SC,2016,above_pov,848000
5553,SD,2016,above_pov,178000
5554,TN,2016,above_pov,1152000
5555,TX,2016,above_pov,5654000
5556,US,2016,above_pov,59301000
5557,UT,2016,above_pov,803000
5558,VA,2016,above_pov,1593000
5559,VT,2016,above_pov,107000
5560,WA,2016,above_pov,1388000
5561,WI,2016,above_pov,1101000
5562,WV,2016,above_pov,288000
5563,WY,2016,above_pov,124000
5564,AK,2017,above_pov,162000
5565,AL,2017,above_pov,836000
5566,AR,2017,above_pov,550000
5567,AZ,2017,above_pov,1276000
5568,CA,2017,above_pov,7396000
5569,CO,2017,above_pov,1099000
5570,CT,2017,above_pov,653000
5571,DC,2017,above_pov,89000
5572,DE,2017,above_pov,170000
5573,FL,2017,above_pov,3339000
5574,GA,2017,above_pov,1979000
5575,HI,2017,above_pov,268000
5576,IA,2017,above_pov,641000
5577,ID,2017,above_pov,372000
5578,IL,2017,above_pov,2424000
5579,IN,2017,above_pov,1287000
5580,KS,2017,above_pov,614000
5581,KY,2017,above_pov,771000
5582,LA,2017,above_pov,802000
5583,MA,2017,above_pov,1190000
5584,MD,2017,above_pov,1185000
5585,ME,2017,above_pov,217000
5586,MI,2017,above_pov,1752000
5587,MN,2017,above_pov,1132000
5588,MO,2017,above_pov,1138000
5589,MS,2017,above_pov,524000
5590,MT,2017,above_pov,195000
5591,NC,2017,above_pov,1812000
5592,ND,2017,above_pov,153000
5593,NE,2017,above_pov,401000
5594,NH,2017,above_pov,237000
5595,NJ,2017,above_pov,1713000
5596,NM,2017,above_pov,357000
5597,NV,2017,above_pov,553000
5598,NY,2017,above_pov,3317000
5599,OH,2017,above_pov,2094000
5600,OK,2017,above_pov,760000
5601,OR,2017,above_pov,735000
5602,PA,2017,above_pov,2206000
5603,RI,2017,above_pov,174000
5604,SC,2017,above_pov,863000
5605,SD,2017,above_pov,179000
5606,TN,2017,above_pov,1178000
5607,TX,2017,above_pov,5778000
5608,US,2017,above_pov,60028000
5609,UT,2017,above_pov,818000
5610,VA,2017,above_pov,1602000
5611,VT,2017,above_pov,107000
5612,WA,2017,above_pov,1412000
5613,WI,2017,above_pov,1110000
5614,WV,2017,above_pov,286000
5615,WY,2017,above_pov,122000
5616,AK,2015,low_income,60000
5617,AL,2015,low_income,541000
5618,AR,2015,low_income,373000
5619,AZ,2015,low_income,769000
5620,CA,2015,low_income,3986000
5621,CO,2015,low_income,430000
5622,CT,2015,low_income,222000
5623,DC,2015,low_income,51000
5624,DE,2015,low_income,75000
5625,FL,2015,low_income,1947000
5626,GA,2015,low_income,1186000
5627,HI,2015,low_income,93000
5628,IA,2015,low_income,257000
5629,ID,2015,low_income,191000
5630,IL,2015,low_income,1135000
5631,IN,2015,low_income,685000
5632,KS,2015,low_income,283000
5633,KY,2015,low_income,469000
5634,LA,2015,low_income,544000
5635,MA,2015,low_income,393000
5636,MD,2015,low_income,390000
5637,ME,2015,low_income,95000
5638,MI,2015,low_income,924000
5639,MN,2015,low_income,376000
5640,MO,2015,low_income,568000
5641,MS,2015,low_income,401000
5642,MT,2015,low_income,90000
5643,NC,2015,low_income,1103000
5644,ND,2015,low_income,48000
5645,NE,2015,low_income,171000
5646,NH,2015,low_income,68000
5647,NJ,2015,low_income,628000
5648,NM,2015,low_income,268000
5649,NV,2015,low_income,311000
5650,NY,2015,low_income,1705000
5651,OH,2015,low_income,1097000
5652,OK,2015,low_income,444000
5653,OR,2015,low_income,364000
5654,PA,2015,low_income,989000
5655,RI,2015,low_income,82000
5656,SC,2015,low_income,526000
5657,SD,2015,low_income,75000
5658,TN,2015,low_income,720000
5659,TX,2015,low_income,3341000
5660,US,2015,low_income,30717000
5661,UT,2015,low_income,324000
5662,VA,2015,low_income,612000
5663,VT,2015,low_income,37000
5664,WA,2015,low_income,579000
5665,WI,2015,low_income,468000
5666,WV,2015,low_income,179000
5667,WY,2015,low_income,43000
5668,AK,2016,low_income,62000
5669,AL,2016,low_income,513000
5670,AR,2016,low_income,361000
5671,AZ,2016,low_income,751000
5672,CA,2016,low_income,3828000
5673,CO,2016,low_income,415000
5674,CT,2016,low_income,206000
5675,DC,2016,low_income,51000
5676,DE,2016,low_income,70000
5677,FL,2016,low_income,1903000
5678,GA,2016,low_income,1136000
5679,HI,2016,low_income,88000
5680,IA,2016,low_income,243000
5681,ID,2016,low_income,190000
5682,IL,2016,low_income,1097000
5683,IN,2016,low_income,663000
5684,KS,2016,low_income,266000
5685,KY,2016,low_income,468000
5686,LA,2016,low_income,531000
5687,MA,2016,low_income,374000
5688,MD,2016,low_income,372000
5689,ME,2016,low_income,88000
5690,MI,2016,low_income,893000
5691,MN,2016,low_income,372000
5692,MO,2016,low_income,563000
5693,MS,2016,low_income,384000
5694,MT,2016,low_income,88000
5695,NC,2016,low_income,1047000
5696,ND,2016,low_income,48000
5697,NE,2016,low_income,165000
5698,NH,2016,low_income,57000
5699,NJ,2016,low_income,609000
5700,NM,2016,low_income,264000
5701,NV,2016,low_income,302000
5702,NY,2016,low_income,1649000
5703,OH,2016,low_income,1049000
5704,OK,2016,low_income,443000
5705,OR,2016,low_income,341000
5706,PA,2016,low_income,979000
5707,RI,2016,low_income,76000
5708,SC,2016,low_income,506000
5709,SD,2016,low_income,78000
5710,TN,2016,low_income,689000
5711,TX,2016,low_income,3307000
5712,US,2016,low_income,29738000
5713,UT,2016,low_income,311000
5714,VA,2016,low_income,589000
5715,VT,2016,low_income,33000
5716,WA,2016,low_income,564000
5717,WI,2016,low_income,436000
5718,WV,2016,low_income,180000
5719,WY,2016,low_income,41000
5720,AK,2017,low_income,57000
5721,AL,2017,low_income,505000
5722,AR,2017,low_income,348000
5723,AZ,2017,low_income,731000
5724,CA,2017,low_income,3616000
5725,CO,2017,low_income,397000
5726,CT,2017,low_income,209000
5727,DC,2017,low_income,52000
5728,DE,2017,low_income,69000
5729,FL,2017,low_income,1866000
5730,GA,2017,low_income,1108000
5731,HI,2017,low_income,83000
5732,IA,2017,low_income,231000
5733,ID,2017,low_income,183000
5734,IL,2017,low_income,1068000
5735,IN,2017,low_income,629000
5736,KS,2017,low_income,260000
5737,KY,2017,low_income,457000
5738,LA,2017,low_income,531000
5739,MA,2017,low_income,360000
5740,MD,2017,low_income,366000
5741,ME,2017,low_income,85000
5742,MI,2017,low_income,865000
5743,MN,2017,low_income,358000
5744,MO,2017,low_income,558000
5745,MS,2017,low_income,365000
5746,MT,2017,low_income,89000
5747,NC,2017,low_income,1000000
5748,ND,2017,low_income,47000
5749,NE,2017,low_income,162000
5750,NH,2017,low_income,53000
5751,NJ,2017,low_income,582000
5752,NM,2017,low_income,251000
5753,NV,2017,low_income,290000
5754,NY,2017,low_income,1598000
5755,OH,2017,low_income,1017000
5756,OK,2017,low_income,444000
5757,OR,2017,low_income,324000
5758,PA,2017,low_income,950000
5759,RI,2017,low_income,68000
5760,SC,2017,low_income,506000
5761,SD,2017,low_income,75000
5762,TN,2017,low_income,663000
5763,TX,2017,low_income,3275000
5764,US,2017,low_income,28822000
5765,UT,2017,low_income,295000
5766,VA,2017,low_income,567000
5767,VT,2017,low_income,37000
5768,WA,2017,low_income,535000
5769,WI,2017,low_income,414000
5770,WV,2017,low_income,175000
5771,WY,2017,low_income,46000
5772,AK,2015,high_income,123000
5773,AL,2015,high_income,558000
5774,AR,2015,high_income,330000
5775,AZ,2015,high_income,831000
5776,CA,2015,high_income,5036000
5777,CO,2015,high_income,806000
5778,CT,2015,high_income,540000
5779,DC,2015,high_income,64000
5780,DE,2015,high_income,128000
5781,FL,2015,high_income,2091000
5782,GA,2015,high_income,1290000
5783,HI,2015,high_income,212000
5784,IA,2015,high_income,462000
5785,ID,2015,high_income,238000
5786,IL,2015,high_income,1809000
5787,IN,2015,high_income,878000
5788,KS,2015,high_income,435000
5789,KY,2015,high_income,532000
5790,LA,2015,high_income,562000
5791,MA,2015,high_income,985000
5792,MD,2015,high_income,943000
5793,ME,2015,high_income,158000
5794,MI,2015,high_income,1266000
5795,MN,2015,high_income,889000
5796,MO,2015,high_income,806000
5797,MS,2015,high_income,323000
5798,MT,2015,high_income,133000
5799,NC,2015,high_income,1169000
5800,ND,2015,high_income,120000
5801,NE,2015,high_income,295000
5802,NH,2015,high_income,196000
5803,NJ,2015,high_income,1362000
5804,NM,2015,high_income,226000
5805,NV,2015,high_income,347000
5806,NY,2015,high_income,2457000
5807,OH,2015,high_income,1503000
5808,OK,2015,high_income,503000
5809,OR,2015,high_income,488000
5810,PA,2015,high_income,1669000
5811,RI,2015,high_income,129000
5812,SC,2015,high_income,548000
5813,SD,2015,high_income,132000
5814,TN,2015,high_income,761000
5815,TX,2015,high_income,3759000
5816,US,2015,high_income,42106000
5817,UT,2015,high_income,574000
5818,VA,2015,high_income,1244000
5819,VT,2015,high_income,81000
5820,WA,2015,high_income,1008000
5821,WI,2015,high_income,814000
5822,WV,2015,high_income,199000
5823,WY,2015,high_income,94000
5824,AK,2016,high_income,124000
5825,AL,2016,high_income,582000
5826,AR,2016,high_income,339000
5827,AZ,2016,high_income,853000
5828,CA,2016,high_income,5164000
5829,CO,2016,high_income,831000
5830,CT,2016,high_income,544000
5831,DC,2016,high_income,67000
5832,DE,2016,high_income,133000
5833,FL,2016,high_income,2180000
5834,GA,2016,high_income,1347000
5835,HI,2016,high_income,218000
5836,IA,2016,high_income,476000
5837,ID,2016,high_income,242000
5838,IL,2016,high_income,1818000
5839,IN,2016,high_income,899000
5840,KS,2016,high_income,446000
5841,KY,2016,high_income,533000
5842,LA,2016,high_income,568000
5843,MA,2016,high_income,998000
5844,MD,2016,high_income,960000
5845,ME,2016,high_income,163000
5846,MI,2016,high_income,1280000
5847,MN,2016,high_income,897000
5848,MO,2016,high_income,811000
5849,MS,2016,high_income,337000
5850,MT,2016,high_income,137000
5851,NC,2016,high_income,1226000
5852,ND,2016,high_income,123000
5853,NE,2016,high_income,299000
5854,NH,2016,high_income,203000
5855,NJ,2016,high_income,1365000
5856,NM,2016,high_income,226000
5857,NV,2016,high_income,363000
5858,NY,2016,high_income,2489000
5859,OH,2016,high_income,1536000
5860,OK,2016,high_income,511000
5861,OR,2016,high_income,514000
5862,PA,2016,high_income,1671000
5863,RI,2016,high_income,133000
5864,SC,2016,high_income,577000
5865,SD,2016,high_income,132000
5866,TN,2016,high_income,794000
5867,TX,2016,high_income,3876000
5868,US,2016,high_income,43096000
5869,UT,2016,high_income,596000
5870,VA,2016,high_income,1263000
5871,VT,2016,high_income,85000
5872,WA,2016,high_income,1038000
5873,WI,2016,high_income,836000
5874,WV,2016,high_income,196000
5875,WY,2016,high_income,97000
5876,AK,2017,high_income,126000
5877,AL,2017,high_income,581000
5878,AR,2017,high_income,351000
5879,AZ,2017,high_income,875000
5880,CA,2017,high_income,5347000
5881,CO,2017,high_income,851000
5882,CT,2017,high_income,531000
5883,DC,2017,high_income,69000
5884,DE,2017,high_income,133000
5885,FL,2017,high_income,2268000
5886,GA,2017,high_income,1380000
5887,HI,2017,high_income,218000
5888,IA,2017,high_income,489000
5889,ID,2017,high_income,254000
5890,IL,2017,high_income,1813000
5891,IN,2017,high_income,925000
5892,KS,2017,high_income,444000
5893,KY,2017,high_income,542000
5894,LA,2017,high_income,568000
5895,MA,2017,high_income,1004000
5896,MD,2017,high_income,967000
5897,ME,2017,high_income,168000
5898,MI,2017,high_income,1284000
5899,MN,2017,high_income,915000
5900,MO,2017,high_income,814000
5901,MS,2017,high_income,349000
5902,MT,2017,high_income,139000
5903,NC,2017,high_income,1278000
5904,ND,2017,high_income,123000
5905,NE,2017,high_income,303000
5906,NH,2017,high_income,204000
5907,NJ,2017,high_income,1380000
5908,NM,2017,high_income,233000
5909,NV,2017,high_income,379000
5910,NY,2017,high_income,2508000
5911,OH,2017,high_income,1553000
5912,OK,2017,high_income,510000
5913,OR,2017,high_income,537000
5914,PA,2017,high_income,1687000
5915,RI,2017,high_income,138000
5916,SC,2017,high_income,585000
5917,SD,2017,high_income,136000
5918,TN,2017,high_income,826000
5919,TX,2017,high_income,3983000
5920,US,2017,high_income,43978000
5921,UT,2017,high_income,619000
5922,VA,2017,high_income,1282000
5923,VT,2017,high_income,80000
5924,WA,2017,high_income,1084000
5925,WI,2017,high_income,856000
5926,WV,2017,high_income,196000
5927,WY,2017,high_income,92000
5928,AK,2015,children_liwf_imm_prts,9000
5929,AL,2015,children_liwf_imm_prts,47000
5930,AR,2015,children_liwf_imm_prts,51000
5931,AZ,2015,children_liwf_imm_prts,239000
5932,CA,2015,children_liwf_imm_prts,2002000
5933,CO,2015,children_liwf_imm_prts,130000
5934,CT,2015,children_liwf_imm_prts,51000
5935,DC,2015,children_liwf_imm_prts,9000
5936,DE,2015,children_liwf_imm_prts,14000
5937,FL,2015,children_liwf_imm_prts,610000
5938,GA,2015,children_liwf_imm_prts,252000
5939,HI,2015,children_liwf_imm_prts,21000
5940,IA,2015,children_liwf_imm_prts,30000
5941,ID,2015,children_liwf_imm_prts,31000
5942,IL,2015,children_liwf_imm_prts,337000
5943,IN,2015,children_liwf_imm_prts,79000
5944,KS,2015,children_liwf_imm_prts,56000
5945,KY,2015,children_liwf_imm_prts,36000
5946,LA,2015,children_liwf_imm_prts,35000
5947,MA,2015,children_liwf_imm_prts,112000
5948,MD,2015,children_liwf_imm_prts,113000
5949,ME,2015,children_liwf_imm_prts,5000
5950,MI,2015,children_liwf_imm_prts,103000
5951,MN,2015,children_liwf_imm_prts,90000
5952,MO,2015,children_liwf_imm_prts,37000
5953,MS,2015,children_liwf_imm_prts,15000
5954,MT,2015,children_liwf_imm_prts,-97
5955,NC,2015,children_liwf_imm_prts,240000
5956,ND,2015,children_liwf_imm_prts,-97
5957,NE,2015,children_liwf_imm_prts,37000
5958,NH,2015,children_liwf_imm_prts,-97
5959,NJ,2015,children_liwf_imm_prts,243000
5960,NM,2015,children_liwf_imm_prts,61000
5961,NV,2015,children_liwf_imm_prts,121000
5962,NY,2015,children_liwf_imm_prts,597000
5963,OH,2015,children_liwf_imm_prts,68000
5964,OK,2015,children_liwf_imm_prts,72000
5965,OR,2015,children_liwf_imm_prts,99000
5966,PA,2015,children_liwf_imm_prts,108000
5967,RI,2015,children_liwf_imm_prts,24000
5968,SC,2015,children_liwf_imm_prts,56000
5969,SD,2015,children_liwf_imm_prts,-97
5970,TN,2015,children_liwf_imm_prts,94000
5971,TX,2015,children_liwf_imm_prts,1288000
5972,US,2015,children_liwf_imm_prts,8088000
5973,UT,2015,children_liwf_imm_prts,78000
5974,VA,2015,children_liwf_imm_prts,121000
5975,VT,2015,children_liwf_imm_prts,-97
5976,WA,2015,children_liwf_imm_prts,175000
5977,WI,2015,children_liwf_imm_prts,66000
5978,WV,2015,children_liwf_imm_prts,-97
5979,WY,2015,children_liwf_imm_prts,-97
5980,AK,2016,children_liwf_imm_prts,-97
5981,AL,2016,children_liwf_imm_prts,48000
5982,AR,2016,children_liwf_imm_prts,47000
5983,AZ,2016,children_liwf_imm_prts,242000
5984,CA,2016,children_liwf_imm_prts,1947000
5985,CO,2016,children_liwf_imm_prts,137000
5986,CT,2016,children_liwf_imm_prts,51000
5987,DC,2016,children_liwf_imm_prts,7000
5988,DE,2016,children_liwf_imm_prts,16000
5989,FL,2016,children_liwf_imm_prts,610000
5990,GA,2016,children_liwf_imm_prts,241000
5991,HI,2016,children_liwf_imm_prts,25000
5992,IA,2016,children_liwf_imm_prts,34000
5993,ID,2016,children_liwf_imm_prts,30000
5994,IL,2016,children_liwf_imm_prts,326000
5995,IN,2016,children_liwf_imm_prts,82000
5996,KS,2016,children_liwf_imm_prts,56000
5997,KY,2016,children_liwf_imm_prts,39000
5998,LA,2016,children_liwf_imm_prts,38000
5999,MA,2016,children_liwf_imm_prts,110000
6000,MD,2016,children_liwf_imm_prts,105000
6001,ME,2016,children_liwf_imm_prts,6000
6002,MI,2016,children_liwf_imm_prts,108000
6003,MN,2016,children_liwf_imm_prts,92000
6004,MO,2016,children_liwf_imm_prts,43000
6005,MS,2016,children_liwf_imm_prts,17000
6006,MT,2016,children_liwf_imm_prts,-97
6007,NC,2016,children_liwf_imm_prts,229000
6008,ND,2016,children_liwf_imm_prts,-97
6009,NE,2016,children_liwf_imm_prts,37000
6010,NH,2016,children_liwf_imm_prts,7000
6011,NJ,2016,children_liwf_imm_prts,238000
6012,NM,2016,children_liwf_imm_prts,61000
6013,NV,2016,children_liwf_imm_prts,123000
6014,NY,2016,children_liwf_imm_prts,606000
6015,OH,2016,children_liwf_imm_prts,67000
6016,OK,2016,children_liwf_imm_prts,72000
6017,OR,2016,children_liwf_imm_prts,93000
6018,PA,2016,children_liwf_imm_prts,121000
6019,RI,2016,children_liwf_imm_prts,21000
6020,SC,2016,children_liwf_imm_prts,56000
6021,SD,2016,children_liwf_imm_prts,-97
6022,TN,2016,children_liwf_imm_prts,92000
6023,TX,2016,children_liwf_imm_prts,1265000
6024,US,2016,children_liwf_imm_prts,7995000
6025,UT,2016,children_liwf_imm_prts,71000
6026,VA,2016,children_liwf_imm_prts,122000
6027,VT,2016,children_liwf_imm_prts,-97
6028,WA,2016,children_liwf_imm_prts,172000
6029,WI,2016,children_liwf_imm_prts,62000
6030,WV,2016,children_liwf_imm_prts,-97
6031,WY,2016,children_liwf_imm_prts,-97
6032,AK,2017,children_liwf_imm_prts,-97
6033,AL,2017,children_liwf_imm_prts,44000
6034,AR,2017,children_liwf_imm_prts,44000
6035,AZ,2017,children_liwf_imm_prts,243000
6036,CA,2017,children_liwf_imm_prts,1799000
6037,CO,2017,children_liwf_imm_prts,129000
6038,CT,2017,children_liwf_imm_prts,53000
6039,DC,2017,children_liwf_imm_prts,9000
6040,DE,2017,children_liwf_imm_prts,18000
6041,FL,2017,children_liwf_imm_prts,594000
6042,GA,2017,children_liwf_imm_prts,238000
6043,HI,2017,children_liwf_imm_prts,23000
6044,IA,2017,children_liwf_imm_prts,35000
6045,ID,2017,children_liwf_imm_prts,29000
6046,IL,2017,children_liwf_imm_prts,319000
6047,IN,2017,children_liwf_imm_prts,84000
6048,KS,2017,children_liwf_imm_prts,52000
6049,KY,2017,children_liwf_imm_prts,33000
6050,LA,2017,children_liwf_imm_prts,36000
6051,MA,2017,children_liwf_imm_prts,104000
6052,MD,2017,children_liwf_imm_prts,100000
6053,ME,2017,children_liwf_imm_prts,-97
6054,MI,2017,children_liwf_imm_prts,112000
6055,MN,2017,children_liwf_imm_prts,93000
6056,MO,2017,children_liwf_imm_prts,45000
6057,MS,2017,children_liwf_imm_prts,18000
6058,MT,2017,children_liwf_imm_prts,-97
6059,NC,2017,children_liwf_imm_prts,221000
6060,ND,2017,children_liwf_imm_prts,-97
6061,NE,2017,children_liwf_imm_prts,37000
6062,NH,2017,children_liwf_imm_prts,6000
6063,NJ,2017,children_liwf_imm_prts,234000
6064,NM,2017,children_liwf_imm_prts,51000
6065,NV,2017,children_liwf_imm_prts,121000
6066,NY,2017,children_liwf_imm_prts,580000
6067,OH,2017,children_liwf_imm_prts,70000
6068,OK,2017,children_liwf_imm_prts,66000
6069,OR,2017,children_liwf_imm_prts,93000
6070,PA,2017,children_liwf_imm_prts,124000
6071,RI,2017,children_liwf_imm_prts,22000
6072,SC,2017,children_liwf_imm_prts,58000
6073,SD,2017,children_liwf_imm_prts,-97
6074,TN,2017,children_liwf_imm_prts,89000
6075,TX,2017,children_liwf_imm_prts,1262000
6076,US,2017,children_liwf_imm_prts,7743000
6077,UT,2017,children_liwf_imm_prts,67000
6078,VA,2017,children_liwf_imm_prts,125000
6079,VT,2017,children_liwf_imm_prts,-97
6080,WA,2017,children_liwf_imm_prts,170000
6081,WI,2017,children_liwf_imm_prts,58000
6082,WV,2017,children_liwf_imm_prts,-97
6083,WY,2017,children_liwf_imm_prts,-97
6084,AK,2015,children_liwf_native_prts,35000
6085,AL,2015,children_liwf_native_prts,317000
6086,AR,2015,children_liwf_native_prts,219000
6087,AZ,2015,children_liwf_native_prts,345000
6088,CA,2015,children_liwf_native_prts,1018000
6089,CO,2015,children_liwf_native_prts,201000
6090,CT,2015,children_liwf_native_prts,97000
